#Thorlabs FTS
[SpectrumHeader]
#Date;20251128
#Time;17155234
#GMTTime;20155234
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00311012
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;650.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9799.037109
#WnrMax;50982.906250
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.310000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.960870056e+02;9.484395385e-03
1.962940979e+02;9.764653631e-03
1.965012054e+02;2.103102207e-02
1.967083282e+02;7.971002720e-03
1.969154510e+02;1.508955378e-02
1.971225891e+02;4.663959146e-03
1.973297424e+02;5.336578004e-03
1.975368958e+02;-2.903005108e-03
1.977440643e+02;1.223092340e-02
1.979512482e+02;4.804087803e-03
1.981584320e+02;-7.730447687e-04
1.983656311e+02;-6.910693366e-03
1.985728455e+02;-4.927868722e-04
1.987800751e+02;5.448681302e-03
1.989873047e+02;9.316240437e-03
1.991945496e+02;-1.164705213e-02
1.994018097e+02;-1.809999114e-03
1.996090698e+02;5.364603829e-03
1.998163452e+02;-1.866050763e-03
2.000236359e+02;1.637173467e-03
2.002309418e+02;1.020605909e-03
2.004382477e+02;5.000268575e-03
2.006455688e+02;-3.911933396e-03
2.008528900e+02;1.419272833e-02
2.010602417e+02;6.681816187e-03
2.012675934e+02;5.196449347e-03
2.014749451e+02;1.189461350e-02
2.016823273e+02;-5.369274877e-03
2.018897095e+02;1.244812272e-03
2.020971069e+02;1.237805845e-04
2.023045044e+02;3.206617897e-03
2.025119171e+02;4.551855847e-03
2.027193451e+02;1.637173467e-03
