#Thorlabs FTS
[SpectrumHeader]
#Date;20251128
#Time;16382902
#GMTTime;19382902
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00311012
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9799.037109
#WnrMax;50982.906250
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.310000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.960870056e+02;2.320661879e-04
1.962940979e+02;-8.925622678e-04
1.965012054e+02;-9.193391306e-04
1.967083282e+02;-9.996697772e-04
1.969154510e+02;-5.712398561e-04
1.971225891e+02;-1.883306424e-03
1.973297424e+02;4.462811557e-05
1.975368958e+02;-7.051242283e-04
1.977440643e+02;-1.213884680e-03
1.979512482e+02;3.659505455e-04
1.981584320e+02;3.204298671e-03
1.983656311e+02;7.408267120e-04
1.985728455e+02;1.463802182e-03
1.987800751e+02;-1.053223503e-03
1.989873047e+02;3.284629202e-03
1.991945496e+02;7.140498201e-05
1.994018097e+02;6.337192026e-04
1.996090698e+02;1.517355850e-04
1.998163452e+02;2.508099889e-03
2.000236359e+02;1.945785712e-03
2.002309418e+02;4.087935202e-03
2.004382477e+02;-5.980167189e-04
2.006455688e+02;4.730579967e-04
2.008528900e+02;-4.105786502e-04
2.010602417e+02;-5.712398561e-04
2.012675934e+02;-2.552728169e-03
2.014749451e+02;-1.990413992e-03
2.016823273e+02;-1.428099640e-04
2.018897095e+02;-2.204628894e-03
2.020971069e+02;-4.909092677e-04
2.023045044e+02;-1.374545856e-03
2.025119171e+02;-3.034711699e-04
2.027193451e+02;2.320661879e-04
